,id,types,rarity,skin,total_traits,total_hidden_traits
790,790,Female,8194,Light,2,0
791,791,Male,8268,Dark,4,0
792,792,Male,8602,Light,2,0
793,793,Male,3240,Mid,2,0
794,794,Male,4151,Mid,2,0
795,795,Female,5644,Mid,3,0
796,796,Female,9878,Light,3,0
797,797,Male,9992,Mid,2,0
798,798,Male,909,Dark,1,0
799,799,Male,3900,Light,2,0
800,800,Male,8729,Light,2,0
801,801,Male,7440,Light,2,0
802,802,Male,4951,Albino,2,0
803,803,Male,9678,Dark,2,0
804,804,Male,5942,Dark,2,0
805,805,Male,9147,Light,2,0
806,806,Male,4179,Mid,2,0
807,807,Male,5516,Dark,3,0
808,808,Male,7789,Light,3,0
809,809,Male,7596,Dark,2,0
810,810,Male,4824,Light,3,0
811,811,Male,6102,Light,3,0
812,812,Male,8373,Mid,2,0
813,813,Female,1269,Light,1,0
814,814,Male,6426,Mid,3,0
815,815,Female,2413,Light,2,0
816,816,Male,8215,Albino,2,0
817,817,Male,7732,Dark,2,0
818,818,Female,1603,Mid,3,0
819,819,Male,6355,Light,4,0
820,820,Male,9325,Mid,2,0
821,821,Male,4063,Mid,2,0
822,822,Female,2072,Dark,2,0
823,823,Male,4423,Light,2,0
824,824,Male,92,Dark,2,0
825,825,Female,1082,Light,4,1
826,826,Female,9686,Albino,2,0
827,827,Male,824,Light,2,0
828,828,Female,9857,Light,2,0
829,829,Female,9305,Light,2,0
830,830,Female,1727,Light,3,0
831,831,Female,2374,Albino,2,0
832,832,Female,2410,Dark,2,0
833,833,Male,8737,Dark,2,0
834,834,Female,1738,Mid,2,0
835,835,Female,8581,Dark,3,0
836,836,Male,5106,Mid,2,0
837,837,Female,2350,Light,2,0
838,838,Female,161,Light,1,0
839,839,Female,5400,Albino,3,0
840,840,Male,6664,Dark,3,0
841,841,Male,7319,Mid,3,0
842,842,Male,3119,Mid,3,0
843,843,Female,176,Light,4,1
844,844,Female,5438,Dark,2,0
845,845,Female,8335,Light,2,0
846,846,Male,8248,Light,3,0
847,847,Male,4177,Light,2,0
848,848,Male,6702,Light,3,0
849,849,Male,8055,Mid,1,0
850,850,Male,9908,Light,2,0
851,851,Male,828,Mid,1,0
852,852,Male,7212,Light,3,0
853,853,Male,6647,Dark,3,0
854,854,Male,9733,Dark,2,0
855,855,Female,9750,Albino,2,0
856,856,Male,4752,Light,2,0
857,857,Female,3661,Light,3,0
858,858,Female,1608,Mid,2,0
859,859,Male,6158,Dark,3,0
860,860,Male,1412,Light,2,0
861,861,Female,2776,Dark,1,0
862,862,Male,1344,Dark,4,0
863,863,Female,4519,Albino,1,0
864,864,Male,9939,Albino,2,0
865,865,Female,5390,Mid,4,0
866,866,Female,2781,Albino,3,0
867,867,Female,1146,Albino,4,0
868,868,Female,2956,Light,2,0
869,869,Male,5072,Dark,3,0
870,870,Female,1138,Light,1,0
871,871,Male,9523,Mid,2,0
872,872,Female,1560,Mid,3,0
873,873,Male,6658,Light,3,0
874,874,Female,9515,Dark,4,1
875,875,Female,1300,Mid,3,1
876,876,Female,3719,Dark,2,0
877,877,Male,4850,Light,3,1
878,878,Male,4695,Mid,2,0
879,879,Male,3134,Mid,4,1
880,880,Male,9875,Mid,2,0
881,881,Male,7441,Light,2,0
882,882,Male,9063,Light,2,0
883,883,Female,167,Mid,3,1
884,884,Female,9049,Light,3,0
885,885,Male,2887,Dark,3,0
886,886,Female,3000,Mid,2,0
887,887,Male,8985,Light,2,0
888,888,Female,2587,Mid,2,0
889,889,Male,8980,Dark,3,0
890,890,Male,7407,Mid,3,0
891,891,Male,840,Dark,3,0
892,892,Male,4786,Mid,2,0
893,893,Female,9730,Albino,2,0
894,894,Female,9464,Albino,2,1
895,895,Male,6302,Light,3,0
896,896,Male,3425,Light,2,0
897,897,Male,7645,Light,3,0
898,898,Female,1962,Dark,2,0
899,899,Male,8674,Dark,2,0
900,900,Male,6005,Light,3,0
901,901,Female,3731,Dark,3,0
902,902,Male,9619,Dark,4,0
903,903,Male,3539,Light,3,0
904,904,Female,2033,Mid,4,0
905,905,Male,6728,Dark,2,0
906,906,Male,8803,Light,2,0
907,907,Female,2690,Dark,2,0
908,908,Male,5254,Mid,3,0
909,909,Male,9821,Mid,2,0
910,910,Male,6186,Light,3,0
911,911,Male,7505,Albino,2,0
912,912,Female,1509,Dark,3,0
913,913,Male,3853,Dark,1,0
914,914,Female,8191,Dark,2,0
915,915,Male,1359,Mid,2,0
916,916,Female,8036,Light,1,0
917,917,Female,9314,Mid,3,0
918,918,Male,1020,Mid,3,0
919,919,Male,7745,Light,2,0
920,920,Male,1892,Light,5,0
921,921,Female,2269,Light,4,0
922,922,Female,1671,Light,2,0
923,923,Male,9144,Dark,2,0
924,924,Male,4836,Light,4,1
925,925,Male,3334,Light,5,0
926,926,Male,9840,Light,2,0
927,927,Female,2199,Dark,3,0
928,928,Male,2890,Mid,4,0
929,929,Female,1139,Mid,1,0
930,930,Male,3230,Mid,2,0
931,931,Female,160,Dark,1,0
932,932,Male,6557,Dark,3,0
933,933,Male,6699,Dark,2,0
934,934,Female,8064,Albino,1,0
935,935,Male,8992,Dark,2,0
936,936,Male,7578,Light,3,0
937,937,Female,8094,Albino,1,0
938,938,Male,5163,Mid,3,0
939,939,Male,4930,Mid,3,1
940,940,Male,5532,Mid,3,0
941,941,Male,8952,Dark,3,0
942,942,Male,7125,Dark,2,0
943,943,Male,1430,Dark,1,0
944,944,Female,307,Light,2,0
945,945,Male,1351,Light,3,0
946,946,Male,6071,Dark,3,0
947,947,Male,6833,Dark,2,0
948,948,Female,3635,Light,2,0
949,949,Female,578,Albino,2,0
950,950,Male,6433,Mid,2,0
951,951,Female,3655,Albino,1,0
952,952,Female,2590,Mid,4,1
953,953,Male,6750,Mid,2,0
954,954,Female,9419,Albino,3,1
955,955,Male,2423,Dark,2,0
956,956,Male,7661,Dark,2,0
957,957,Male,4462,Light,1,0
958,958,Male,7146,Light,2,0
959,959,Male,3285,Dark,5,1
960,960,Female,1617,Mid,4,1
961,961,Male,8684,Albino,2,0
962,962,Male,3924,Light,3,0
963,963,Female,7116,Albino,2,0
964,964,Male,6390,Dark,3,0
965,965,Male,3225,Light,3,1
966,966,Female,2354,Light,4,0
967,967,Male,7411,Light,3,0
968,968,Male,8031,Mid,1,0
969,969,Male,4747,Light,2,0
970,970,Male,2122,Mid,2,0
971,971,Female,2393,Albino,2,0
972,972,Male,7943,Mid,2,0
973,973,Male,1812,Dark,3,0
974,974,Female,9880,Dark,3,0
975,975,Male,6994,Albino,2,0
976,976,Female,1653,Mid,2,0
977,977,Female,3727,Light,2,0
978,978,Male,8087,Albino,1,0
979,979,Male,6376,Light,3,0
980,980,Female,9035,Mid,2,0
981,981,Male,6152,Mid,3,0
982,982,Female,1686,Dark,2,0
983,983,Female,9711,Mid,2,0
984,984,Female,9736,Mid,2,0
985,985,Female,2310,Mid,2,0
986,986,Male,4265,Dark,4,1
987,987,Zombie,557,Zombie,2,0
988,988,Female,2402,Light,2,0
989,989,Male,6586,Mid,2,0
990,990,Female,9850,Mid,2,0
991,991,Female,3668,Mid,3,0
992,992,Female,1955,Albino,2,0
993,993,Male,9645,Light,4,0
994,994,Female,920,Albino,4,0
995,995,Male,6106,Mid,4,0
996,996,Female,5340,Light,3,0
997,997,Female,2638,Light,2,0
998,998,Male,362,Dark,4,0
999,999,Male,6942,Dark,3,0
1000,1000,Female,996,Dark,3,0
1001,1001,Male,6342,Mid,3,0
1002,1002,Male,8057,Albino,1,0
1003,1003,Male,9424,Light,2,0
1004,1004,Female,9690,Dark,2,0
1005,1005,Male,3242,Light,2,0
1006,1006,Male,9521,Dark,2,0
1007,1007,Male,2272,Light,3,0
1008,1008,Male,4635,Dark,3,0
1009,1009,Male,6367,Light,2,0
1010,1010,Female,715,Light,3,1
1011,1011,Female,9868,Albino,2,0
1012,1012,Male,9092,Mid,2,0
1013,1013,Male,3860,Albino,2,0
1014,1014,Male,4637,Dark,2,0
1015,1015,Female,2966,Dark,2,0
1016,1016,Male,360,Mid,4,0
1017,1017,Male,816,Dark,3,0
1018,1018,Male,785,Light,2,0
1019,1019,Male,6179,Dark,3,0
1020,1020,Male,3466,Albino,4,0
1021,1021,Ape,47,Ape,2,0
1022,1022,Male,9275,Mid,2,0
1023,1023,Female,8696,Dark,2,0
1024,1024,Female,8554,Dark,4,1
1025,1025,Male,10000,Mid,2,0
1026,1026,Male,7669,Mid,3,0
1027,1027,Male,4805,Dark,3,0
1028,1028,Male,9208,Light,2,0
1029,1029,Male,4441,Dark,2,0
1030,1030,Male,3848,Mid,2,0
1031,1031,Male,4717,Mid,2,0
1032,1032,Female,2653,Light,2,0
1033,1033,Female,9718,Light,2,0
1034,1034,Male,4872,Mid,4,1
1035,1035,Female,9562,Dark,2,0
1036,1036,Male,9115,Light,2,0
1037,1037,Female,267,Mid,2,0
1038,1038,Female,1645,Light,3,0
1039,1039,Female,8563,Dark,3,0
1040,1040,Female,9067,Dark,2,0
1041,1041,Female,5335,Albino,4,0
1042,1042,Female,2250,Light,2,0
1043,1043,Female,3685,Mid,3,0
1044,1044,Male,4449,Light,2,0
1045,1045,Male,7594,Albino,2,0
1046,1046,Female,1728,Mid,3,0
1047,1047,Male,8061,Light,1,0
1048,1048,Male,5166,Mid,2,0
1049,1049,Male,4326,Light,2,0
1050,1050,Female,8,Mid,0,0
1051,1051,Female,3718,Light,3,0
1052,1052,Female,9969,Dark,3,0
1053,1053,Male,1775,Albino,3,0
1054,1054,Male,7357,Light,3,0
1055,1055,Female,1664,Albino,3,0
1056,1056,Male,5499,Dark,2,0
1057,1057,Male,5153,Mid,2,0
1058,1058,Male,6803,Light,2,0
1059,1059,Male,9401,Mid,3,0
1060,1060,Male,1415,Light,2,0
1061,1061,Male,9611,Light,2,0
1062,1062,Male,8734,Mid,3,0
1063,1063,Male,7791,Dark,2,0
1064,1064,Male,6078,Light,2,0
1065,1065,Female,8834,Light,2,0
1066,1066,Male,8293,Dark,2,0
1067,1067,Male,6043,Albino,3,0
1068,1068,Male,1856,Mid,2,0
1069,1069,Male,8029,Light,1,0
1070,1070,Female,750,Mid,2,1
1071,1071,Female,9848,Dark,2,0
1072,1072,Male,6123,Light,3,0
1073,1073,Female,8505,Mid,3,0
1074,1074,Male,1404,Light,2,0
1075,1075,Male,6164,Dark,4,0
1076,1076,Female,2222,Mid,2,0
1077,1077,Male,6667,Light,2,0
1078,1078,Male,4897,Mid,2,0
1079,1079,Male,3216,Dark,1,0
1080,1080,Male,4958,Light,2,0
1081,1081,Female,5679,Light,3,0
1082,1082,Female,1586,Albino,1,0
1083,1083,Female,1583,Mid,3,1
1084,1084,Male,7574,Mid,2,0
1085,1085,Male,9000,Light,3,0
1086,1086,Female,1137,Dark,1,0
1087,1087,Female,9437,Albino,2,0
1088,1088,Male,4130,Dark,3,0
1089,1089,Male,6204,Light,2,0
1090,1090,Female,9286,Dark,2,0
1091,1091,Male,2219,Dark,2,0
1092,1092,Female,862,Albino,3,0
1093,1093,Male,355,Mid,4,0
1094,1094,Male,4831,Light,3,0
1095,1095,Male,6482,Light,3,0
1096,1096,Female,9034,Light,2,0
1097,1097,Male,9414,Light,3,0
1098,1098,Male,9996,Dark,2,0
1099,1099,Male,826,Dark,1,0
1100,1100,Male,1934,Light,3,0
1101,1101,Male,5603,Light,3,0
1102,1102,Female,2728,Light,4,0
1103,1103,Male,7818,Mid,2,0
1104,1104,Male,7183,Dark,3,0
1105,1105,Male,3410,Light,3,0
1106,1106,Male,6343,Dark,3,0
1107,1107,Female,9055,Albino,2,0
1108,1108,Male,4852,Dark,2,0
1109,1109,Male,8283,Dark,2,0
1110,1110,Female,5412,Mid,4,1
1111,1111,Male,2927,Light,3,0
1112,1112,Male,9903,Albino,2,0
1113,1113,Male,5096,Albino,4,0
1114,1114,Male,3157,Mid,2,0
1115,1115,Female,1335,Mid,2,0
1116,1116,Male,1454,Dark,2,0
1117,1117,Male,9128,Mid,3,0
1118,1118,Male,4220,Albino,2,0
1119,1119,Zombie,526,Zombie,3,0
1120,1120,Female,9583,Light,2,0
1121,1121,Male,9213,Mid,2,0
1122,1122,Male,8272,Mid,2,0
1123,1123,Female,1489,Mid,3,0
1124,1124,Male,5558,Mid,4,0
1125,1125,Male,9928,Dark,2,0
1126,1126,Male,6162,Mid,3,0
1127,1127,Male,1750,Dark,2,0
1128,1128,Male,9374,Light,2,0
1129,1129,Male,3139,Dark,3,0
1130,1130,Female,3080,Dark,2,0
1131,1131,Male,4781,Light,2,0
1132,1132,Male,9538,Dark,2,0
1133,1133,Male,5304,Light,2,0
1134,1134,Male,7333,Light,3,0
1135,1135,Male,3420,Light,3,0
1136,1136,Male,7654,Light,4,0
1137,1137,Male,8982,Light,3,0
1138,1138,Female,9673,Light,3,0
1139,1139,Female,3046,Mid,4,0
1140,1140,Female,1327,Dark,3,1
1141,1141,Female,9337,Mid,2,0
1142,1142,Female,3717,Mid,2,0
1143,1143,Male,5173,Dark,2,0
1144,1144,Male,7610,Mid,2,0
1145,1145,Male,8241,Dark,2,0
1146,1146,Male,9089,Light,2,0
1147,1147,Male,6330,Mid,2,0
1148,1148,Female,1631,Mid,3,0
1149,1149,Female,9058,Light,2,0
1150,1150,Female,2836,Light,2,0
1151,1151,Female,8054,Mid,1,0
1152,1152,Male,3229,Light,2,0
1153,1153,Male,6707,Light,3,0
1154,1154,Male,3132,Light,2,0
1155,1155,Male,6063,Dark,3,0
1156,1156,Female,1329,Mid,2,0
1157,1157,Female,4522,Mid,1,0
1158,1158,Female,8800,Dark,2,0
1159,1159,Female,1698,Mid,2,0
1160,1160,Male,8263,Dark,3,0
1161,1161,Female,9681,Mid,2,0
1162,1162,Female,398,Light,4,0
1163,1163,Female,671,Light,3,0
1164,1164,Male,4753,Mid,2,0
1165,1165,Female,5879,Mid,3,0
1166,1166,Male,3837,Dark,2,0
1167,1167,Male,4061,Light,2,0
1168,1168,Male,1973,Mid,2,0
1169,1169,Female,9576,Light,2,0
1170,1170,Male,5979,Mid,2,0
1171,1171,Male,5234,Light,2,0
1172,1172,Male,4739,Dark,4,0
1173,1173,Female,8534,Light,2,0
1174,1174,Female,7899,Albino,2,0
1175,1175,Male,7468,Light,2,0
1176,1176,Female,5914,Light,2,0
1177,1177,Male,4890,Dark,2,0
1178,1178,Male,7849,Mid,2,0
1179,1179,Male,8975,Mid,2,0
1180,1180,Male,7719,Mid,2,0
1181,1181,Male,7770,Light,3,0
1182,1182,Male,4904,Dark,3,0
1183,1183,Male,3269,Albino,5,0
1184,1184,Male,8801,Dark,2,0
1185,1185,Male,5450,Light,4,0
1186,1186,Female,5442,Mid,4,0
1187,1187,Female,2852,Albino,2,0
1188,1188,Male,6288,Mid,3,0
1189,1189,Male,963,Dark,2,0
1190,1190,Zombie,510,Zombie,4,0
1191,1191,Male,6092,Light,2,0
1192,1192,Male,3196,Albino,3,1
1193,1193,Male,904,Mid,4,0
1194,1194,Male,7321,Dark,2,0
1195,1195,Male,8610,Light,2,0
1196,1196,Female,8366,Albino,3,0
1197,1197,Female,1136,Albino,1,0
1198,1198,Female,2441,Light,4,0
1199,1199,Female,3624,Mid,3,1
1200,1200,Female,4520,Dark,1,0
1201,1201,Male,6820,Light,2,0
1202,1202,Male,1845,Light,2,0
1203,1203,Male,1862,Albino,3,0
1204,1204,Female,651,Mid,2,0
1205,1205,Female,8836,Mid,2,0
1206,1206,Female,2386,Mid,2,0
1207,1207,Male,3787,Light,2,0
1208,1208,Male,8111,Albino,1,0
1209,1209,Female,7955,Albino,2,0
1210,1210,Female,1501,Light,4,0
1211,1211,Male,4222,Dark,2,0
1212,1212,Female,5803,Dark,2,0
1213,1213,Male,6465,Light,2,0
1214,1214,Female,2229,Mid,3,0
1215,1215,Male,8709,Light,2,0
1216,1216,Male,3217,Light,1,0
1217,1217,Female,9973,Light,2,0
1218,1218,Male,8103,Albino,1,0
1219,1219,Male,4953,Light,2,0
1220,1220,Female,741,Light,2,0
1221,1221,Male,1431,Light,1,0
1222,1222,Male,1835,Albino,4,0
1223,1223,Male,5517,Light,2,0
1224,1224,Female,5348,Mid,3,0
1225,1225,Female,1692,Albino,3,1
1226,1226,Male,3574,Dark,4,0
1227,1227,Female,1712,Dark,3,0
1228,1228,Male,3775,Mid,3,0
1229,1229,Male,2543,Light,2,0
1230,1230,Male,7982,Dark,2,0
1231,1231,Male,5962,Light,4,0
1232,1232,Female,605,Mid,1,0
1233,1233,Female,5904,Light,3,0
1234,1234,Female,5710,Light,2,0
1235,1235,Male,7288,Dark,4,0
1236,1236,Male,7717,Light,2,0
1237,1237,Female,604,Light,1,0
1238,1238,Male,7530,Light,2,0
1239,1239,Male,4763,Mid,2,0
1240,1240,Male,6531,Dark,2,0
1241,1241,Male,7219,Albino,2,0
1242,1242,Male,8170,Mid,2,0
1243,1243,Female,1515,Light,2,0
1244,1244,Male,3259,Mid,2,0
1245,1245,Female,1141,Mid,4,0
1246,1246,Female,3078,Dark,4,1
1247,1247,Female,8343,Albino,3,0
1248,1248,Female,9333,Light,2,0
1249,1249,Female,9246,Mid,4,0
1250,1250,Male,4920,Mid,4,0
1251,1251,Female,2315,Light,3,0
1252,1252,Male,6559,Mid,3,0
1253,1253,Female,2373,Albino,3,1
1254,1254,Male,8389,Dark,3,0
1255,1255,Female,8933,Light,2,0
1256,1256,Male,7524,Light,3,0
1257,1257,Male,7480,Dark,3,0
1258,1258,Male,8189,Mid,3,0
1259,1259,Male,5020,Mid,4,0
1260,1260,Female,1065,Albino,4,0
1261,1261,Female,2194,Light,2,0
1262,1262,Male,3187,Mid,3,1
1263,1263,Male,7057,Light,2,0
1264,1264,Female,2803,Albino,2,0
1265,1265,Female,3015,Dark,4,1
1266,1266,Male,4307,Mid,2,0
1267,1267,Female,5361,Light,2,0
1268,1268,Female,2706,Light,2,0
1269,1269,Male,4619,Dark,3,0
1270,1270,Male,8733,Light,3,0
1271,1271,Male,890,Light,5,1
1272,1272,Female,3654,Mid,2,0
1273,1273,Female,3109,Light,2,0
1274,1274,Male,836,Mid,3,0
1275,1275,Male,6203,Dark,2,0
1276,1276,Female,5419,Dark,3,0
1277,1277,Female,9299,Dark,3,0
1278,1278,Male,6831,Albino,2,0
1279,1279,Male,4078,Dark,2,0
1280,1280,Male,4145,Dark,3,0
1281,1281,Male,9725,Dark,2,0
1282,1282,Male,7806,Light,2,0
1283,1283,Male,5462,Light,4,0
1284,1284,Male,6638,Light,3,0
1285,1285,Male,800,Light,4,0
1286,1286,Male,9867,Mid,2,0
1287,1287,Male,2932,Albino,2,0
1288,1288,Male,4699,Mid,2,0
1289,1289,Female,3047,Dark,3,0
1290,1290,Male,5977,Light,2,0
1291,1291,Female,9415,Mid,3,0
1292,1292,Male,7759,Mid,3,0
1293,1293,Female,1538,Mid,3,0
1294,1294,Male,3763,Light,3,0
1295,1295,Female,8571,Dark,4,0
1296,1296,Female,8557,Dark,3,1
1297,1297,Male,8269,Dark,3,0
1298,1298,Male,4588,Light,2,0
1299,1299,Female,5403,Dark,3,0
1300,1300,Male,7748,Mid,3,0
1301,1301,Male,8835,Light,2,0
1302,1302,Female,8618,Dark,2,0
1303,1303,Male,1360,Mid,3,1
1304,1304,Male,7294,Albino,3,0
1305,1305,Male,3884,Mid,2,0
1306,1306,Male,9871,Dark,2,0
1307,1307,Male,9819,Light,2,0
1308,1308,Male,3184,Mid,2,0
1309,1309,Male,6200,Light,3,0
1310,1310,Male,5944,Dark,3,0
1311,1311,Female,973,Mid,3,0
1312,1312,Male,7430,Light,3,0
1313,1313,Female,9588,Light,2,0
1314,1314,Male,7202,Mid,3,0
1315,1315,Female,8106,Light,1,0
1316,1316,Male,5138,Light,2,0
1317,1317,Male,3982,Dark,3,0
1318,1318,Female,2725,Dark,3,0
1319,1319,Male,6349,Dark,2,0
1320,1320,Male,3169,Mid,4,1
1321,1321,Male,7488,Light,2,0
1322,1322,Male,7577,Dark,3,0
1323,1323,Male,9567,Albino,2,0
1324,1324,Male,9382,Mid,3,0
1325,1325,Male,9404,Dark,2,0
1326,1326,Male,6322,Dark,2,0
1327,1327,Male,3794,Dark,2,0
1328,1328,Female,2306,Light,2,0
1329,1329,Female,1164,Mid,3,0
1330,1330,Male,4020,Light,1,0
1331,1331,Male,6941,Mid,2,0
1332,1332,Female,8832,Dark,2,0
1333,1333,Female,1216,Mid,3,0
1334,1334,Male,9090,Light,2,0
1335,1335,Male,8169,Light,2,0
1336,1336,Male,6062,Light,3,0
1337,1337,Male,5623,Light,2,0
1338,1338,Male,4284,Dark,2,0
1339,1339,Female,5816,Dark,3,0
1340,1340,Female,8370,Light,2,0
1341,1341,Female,1668,Dark,2,0
1342,1342,Female,9685,Mid,3,0
1343,1343,Male,9592,Dark,2,0
1344,1344,Male,6709,Light,2,0
1345,1345,Female,8573,Dark,3,0
1346,1346,Female,1541,Dark,3,0
1347,1347,Male,7328,Light,2,0
1348,1348,Male,6282,Light,4,0
1349,1349,Male,6700,Light,2,0
1350,1350,Female,9829,Mid,2,0
1351,1351,Male,2902,Mid,4,0
1352,1352,Female,2301,Dark,2,0
1353,1353,Male,8783,Dark,2,0
1354,1354,Female,625,Mid,2,0
1355,1355,Female,2159,Dark,1,0
1356,1356,Male,7205,Light,2,0
1357,1357,Female,2597,Mid,4,0
1358,1358,Male,3266,Albino,5,0
1359,1359,Male,4315,Dark,2,0
1360,1360,Male,9866,Light,2,0
1361,1361,Male,6462,Dark,2,0
1362,1362,Male,976,Mid,2,0
1363,1363,Male,922,Light,4,0
1364,1364,Female,745,Dark,2,0
1365,1365,Male,6947,Light,3,0
1366,1366,Male,9363,Albino,4,0
1367,1367,Female,451,Dark,3,0
1368,1368,Male,6811,Mid,4,0
1369,1369,Female,8499,Mid,2,0
1370,1370,Male,5456,Light,4,0
1371,1371,Female,204,Albino,2,0
1372,1372,Female,3067,Dark,2,0
1373,1373,Male,9358,Light,3,0
1374,1374,Zombie,550,Zombie,3,0
1375,1375,Male,7462,Mid,3,0
1376,1376,Male,6527,Dark,3,0
1377,1377,Female,9293,Light,3,0
1378,1378,Male,6238,Dark,2,0
1379,1379,Female,5346,Light,3,0
1380,1380,Male,4380,Mid,4,0
1381,1381,Male,6103,Dark,2,0
1382,1382,Female,4200,Dark,4,0
1383,1383,Male,9486,Albino,2,0
1384,1384,Male,9324,Light,2,0
1385,1385,Male,7229,Light,3,0
1386,1386,Female,3585,Light,3,0
1387,1387,Male,9468,Light,2,0
1388,1388,Female,2835,Dark,2,0
1389,1389,Female,1579,Light,3,0
1390,1390,Female,1995,Mid,3,1
1391,1391,Male,4092,Dark,3,0
1392,1392,Female,9768,Light,2,0
1393,1393,Male,3526,Dark,4,0
1394,1394,Male,7828,Mid,2,0
1395,1395,Male,6463,Dark,2,0
1396,1396,Male,3456,Mid,3,0
1397,1397,Male,6576,Dark,3,0
1398,1398,Male,977,Mid,3,0
1399,1399,Female,9561,Mid,3,1
1400,1400,Male,6120,Light,4,1
1401,1401,Male,6940,Dark,2,0
1402,1402,Male,8490,Light,3,0
1403,1403,Male,8316,Dark,2,0
1404,1404,Male,5485,Light,2,0
1405,1405,Male,8528,Mid,3,0
1406,1406,Male,4616,Light,2,0
1407,1407,Male,3563,Dark,2,0
1408,1408,Male,9237,Light,2,0
1409,1409,Male,4080,Mid,2,0
1410,1410,Female,9259,Mid,2,0
1411,1411,Female,2276,Light,2,0
1412,1412,Male,6174,Light,3,0
1413,1413,Female,9428,Dark,3,0
1414,1414,Female,2215,Light,3,1
1415,1415,Female,8131,Dark,3,0
1416,1416,Male,9836,Light,3,0
1417,1417,Female,9766,Dark,2,0
1418,1418,Female,9376,Albino,3,0
1419,1419,Male,9398,Albino,2,0
1420,1420,Female,1983,Mid,3,0
1421,1421,Male,3250,Light,2,0
1422,1422,Male,4922,Light,3,0
1423,1423,Male,8285,Light,2,0
1424,1424,Male,7272,Mid,4,0
1425,1425,Male,1930,Mid,3,0
1426,1426,Female,3578,Albino,2,0
1427,1427,Female,9989,Light,2,0
1428,1428,Female,1154,Light,2,0
1429,1429,Male,5249,Dark,2,0
1430,1430,Male,6133,Dark,4,0
1431,1431,Male,6293,Dark,3,0
1432,1432,Male,7555,Light,2,0
1433,1433,Female,148,Mid,2,0
1434,1434,Female,1630,Dark,3,1
1435,1435,Male,7664,Mid,4,0
1436,1436,Male,9272,Dark,2,0
1437,1437,Male,7339,Light,2,0
1438,1438,Female,162,Mid,1,0
1439,1439,Male,6339,Mid,4,0
1440,1440,Male,8711,Mid,2,0
1441,1441,Female,7167,Dark,4,1
1442,1442,Female,7130,Dark,3,1
1443,1443,Male,8121,Mid,2,0
1444,1444,Female,9887,Mid,2,0
1445,1445,Male,5085,Mid,2,0
1446,1446,Female,649,Dark,2,0
1447,1447,Male,4799,Albino,4,0
1448,1448,Male,7833,Light,3,0
1449,1449,Female,9926,Dark,2,0
1450,1450,Female,6438,Mid,3,0
1451,1451,Male,9884,Light,3,0
1452,1452,Female,9957,Mid,4,0
1453,1453,Female,2204,Mid,3,0
1454,1454,Female,2424,Light,2,0
1455,1455,Female,1643,Mid,4,0
1456,1456,Male,8690,Mid,2,0
1457,1457,Female,9155,Light,3,0
1458,1458,Male,7823,Dark,3,0
1459,1459,Male,6523,Dark,3,0
1460,1460,Male,6533,Light,2,0
1461,1461,Female,2793,Dark,2,0
1462,1462,Male,1824,Albino,4,0
1463,1463,Male,9311,Dark,3,0
1464,1464,Male,7582,Light,2,0
1465,1465,Male,8990,Mid,3,0
1466,1466,Male,8454,Mid,2,0
1467,1467,Female,5805,Mid,2,0
1468,1468,Female,2692,Light,2,0
1469,1469,Male,7760,Dark,3,0
1470,1470,Female,454,Light,3,0
1471,1471,Female,5632,Dark,2,0
1472,1472,Male,4896,Light,2,0
1473,1473,Male,6242,Dark,3,0
1474,1474,Male,3424,Mid,3,0
1475,1475,Female,7968,Mid,3,1
1476,1476,Female,3018,Dark,3,1
1477,1477,Female,2822,Mid,3,1
1478,1478,Zombie,556,Zombie,2,0
1479,1479,Female,7941,Light,2,0
1480,1480,Male,6175,Light,3,0
1481,1481,Male,1070,Light,2,0
1482,1482,Male,9319,Dark,2,0
1483,1483,Male,770,Albino,3,0
1484,1484,Male,4812,Light,3,1
1485,1485,Female,5341,Dark,3,0
1486,1486,Male,7710,Mid,3,0
1487,1487,Female,9433,Mid,2,0
1488,1488,Male,6327,Light,2,0
1489,1489,Female,1328,Light,3,1
1490,1490,Male,8129,Mid,3,0
1491,1491,Female,2483,Mid,3,0
1492,1492,Male,1762,Light,3,0
1493,1493,Female,1896,Dark,5,0
1494,1494,Female,1288,Mid,3,0
1495,1495,Female,3105,Light,2,0
1496,1496,Female,402,Mid,2,0
1497,1497,Male,8869,Mid,3,0
1498,1498,Female,8756,Dark,3,0
1499,1499,Male,951,Light,2,0
1500,1500,Female,9306,Light,2,0
1501,1501,Male,4050,Mid,2,0
1502,1502,Male,7092,Light,2,0
1503,1503,Male,8625,Dark,3,0
1504,1504,Female,5789,Mid,4,1
1505,1505,Male,7945,Dark,3,0
1506,1506,Male,3501,Dark,3,1
1507,1507,Male,1354,Dark,3,0
1508,1508,Female,133,Light,4,0
1509,1509,Male,6149,Mid,3,0
1510,1510,Male,6368,Light,2,0
1511,1511,Male,7349,Light,2,0
1512,1512,Female,9271,Dark,2,0
1513,1513,Female,461,Light,4,0
1514,1514,Female,719,Dark,3,0
1515,1515,Male,5057,Mid,3,0
1516,1516,Male,8922,Light,2,0
1517,1517,Male,8264,Mid,3,0
1518,1518,Male,6646,Dark,3,0
1519,1519,Male,8095,Albino,1,0
1520,1520,Female,3543,Light,3,0
1521,1521,Male,6643,Light,2,0
1522,1522,Male,3201,Light,3,0
1523,1523,Female,581,Mid,2,0
